drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB01229	target	P27816	4134	Human	yes	
DB01248	target	P27816	4134	Human	yes	
DB01229	target	P10636	4137	Human	yes	
DB01248	target	P10636	4137	Human	yes	
DB01250	target	P01579	3458	Human	yes	
DB01296	target	P01579	3458	Human	unknown	
DB05110	target	P01579	3458	Human	unknown	
DB05111	target	P01579	3458	Human	unknown	
DB05676	target	P01579	3458	Human	unknown	
DB01254	target	P12931	6714	Human	yes	multitarget
DB01678	target	P12931	6714	Human	unknown	
DB01866	target	P12931	6714	Human	unknown	
DB01893	target	P12931	6714	Human	unknown	
DB01908	target	P12931	6714	Human	unknown	
DB01947	target	P12931	6714	Human	unknown	
DB01962	target	P12931	6714	Human	unknown	
DB02175	target	P12931	6714	Human	unknown	
DB02336	target	P12931	6714	Human	unknown	
DB02432	target	P12931	6714	Human	unknown	
DB02762	target	P12931	6714	Human	unknown	
DB02908	target	P12931	6714	Human	unknown	
DB03023	target	P12931	6714	Human	unknown	
DB03078	target	P12931	6714	Human	unknown	
DB03104	target	P12931	6714	Human	unknown	
DB03114	target	P12931	6714	Human	unknown	
DB03217	target	P12931	6714	Human	unknown	
DB03268	target	P12931	6714	Human	unknown	
DB03298	target	P12931	6714	Human	unknown	
DB03306	target	P12931	6714	Human	unknown	
DB03525	target	P12931	6714	Human	unknown	
DB03591	target	P12931	6714	Human	unknown	
DB03628	target	P12931	6714	Human	unknown	
DB03712	target	P12931	6714	Human	unknown	
DB03828	target	P12931	6714	Human	unknown	
DB03902	target	P12931	6714	Human	unknown	
DB04080	target	P12931	6714	Human	unknown	
DB04272	target	P12931	6714	Human	unknown	
DB04495	target	P12931	6714	Human	unknown	
DB04739	target	P12931	6714	Human	unknown	
DB04751	target	P12931	6714	Human	unknown	
DB05184	target	P12931	6714	Human	unknown	
DB06616	target	P12931	6714	Human	unknown	inhibitor
DB06882	target	P12931	6714	Human	unknown	
DB06883	target	P12931	6714	Human	unknown	
DB07335	target	P12931	6714	Human	unknown	
DB07662	target	P12931	6714	Human	unknown	
DB07966	target	P12931	6714	Human	unknown	
DB08052	target	P12931	6714	Human	unknown	
DB08053	target	P12931	6714	Human	unknown	
DB08054	target	P12931	6714	Human	unknown	
DB08192	target	P12931	6714	Human	unknown	
DB08462	target	P12931	6714	Human	unknown	
DB08564	target	P12931	6714	Human	unknown	
DB08901	target	P12931	6714	Human	unknown	inhibitor
DB09079	target	P12931	6714	Human	unknown	Inhibitor
DB01254	target	P29317	1969	Human	yes	antagonist
DB04395	target	P29317	1969	Human	unknown	
DB08896	target	P29317	1969	Human	yes	inhibitor
DB01254	target	P06239	3932	Human	yes	multitarget
DB01830	target	P06239	3932	Human	unknown	
DB02010	target	P06239	3932	Human	unknown	
DB03023	target	P06239	3932	Human	unknown	
DB04003	target	P06239	3932	Human	unknown	
DB04395	target	P06239	3932	Human	unknown	
DB06925	target	P06239	3932	Human	unknown	
DB07146	target	P06239	3932	Human	unknown	
DB07297	target	P06239	3932	Human	unknown	
DB08055	target	P06239	3932	Human	unknown	
DB08056	target	P06239	3932	Human	unknown	
DB08057	target	P06239	3932	Human	unknown	
DB08901	target	P06239	3932	Human	unknown	inhibitor
DB09079	target	P06239	3932	Human	unknown	Inhibitor
DB01254	target	P07947	7525	Human	yes	inhibitor
DB01254	target	P51692	6777	Human	unknown	inhibitor
DB01254	target	P06241	2534	Human	unknown	multitarget
DB02078	target	P06241	2534	Human	unknown	
DB01256	target	Q9A1X4	3572890	Streptococcus pyogenes serotype M1	yes	inhibitor
DB01256	target	Q9A1X4	900403	Streptococcus pyogenes serotype M1	yes	inhibitor
DB06145	target	Q9A1X4	3572890	Streptococcus pyogenes serotype M1	yes	antagonist|inhibitor
DB06145	target	Q9A1X4	900403	Streptococcus pyogenes serotype M1	yes	antagonist|inhibitor
DB01259	transporter	Q03518	6890	Human	unknown	inhibitor
DB01271	target	O60664	10226	Human	no	
DB01279	target	O60664	10226	Human	yes	
DB01272	target	P20645	4074	Human	yes	binder
DB02755	target	P20645	4074	Human	unknown	
DB02900	target	P20645	4074	Human	unknown	
DB01277	target	P17936	3486	Human	unknown	
DB01277	target	P11717	3482	Human	unknown	
DB02900	target	P11717	3482	Human	unknown	
DB01278	target	O60894	10267	Human	yes	agonist
DB01278	target	O60895	10266	Human	yes	agonist
DB01278	target	O60896	10268	Human	yes	agonist
DB01280	enzyme	Q16854	1716	Human	unknown	substrate
DB01281	target	P33681	941	Human	yes	antagonist
DB04901	target	P33681	941	Human	unknown	
DB06681	target	P33681	941	Human	unknown	
DB01284	target	Q01718	4158	Human	yes	antagonist
DB01285	target	Q01718	4158	Human	yes	agonist
DB01285	target	P06850	1392	Human	unknown	agonist
DB02556	target	P06850	1392	Human	unknown	
DB02952	target	P06850	1392	Human	unknown	
DB01296	target	Q00653	4791	Human	unknown	antagonist
DB05212	target	Q00653	4791	Human	unknown	
DB05451	target	Q00653	4791	Human	unknown	
DB05464	target	Q00653	4791	Human	unknown	
DB05471	target	Q00653	4791	Human	unknown	
DB05487	target	Q00653	4791	Human	unknown	
DB05767	target	Q00653	4791	Human	unknown	
DB01321	target	P44345	950806	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	yes	inhibitor
DB01327	target	P76577	12931597	Escherichia coli (strain K12)	yes	inhibitor
DB01327	target	P76577	947152	Escherichia coli (strain K12)	yes	inhibitor
DB01327	target	P27169	5444	Human	unknown	inhibitor
DB01331	target	P0AFI5	12931459	Escherichia coli (strain K12)	yes	inhibitor
DB01331	target	P0AFI5	946662	Escherichia coli (strain K12)	yes	inhibitor
DB01349	target	P50052	186	Human	unknown	antagonist
DB05739	target	P50052	186	Human	unknown	
DB01356	target	P49841	2932	Human	unknown	inhibitor
DB01772	target	P49841	2932	Human	unknown	
DB01793	target	P49841	2932	Human	unknown	
DB01950	target	P49841	2932	Human	unknown	
DB02010	target	P49841	2932	Human	unknown	
DB02052	target	P49841	2932	Human	unknown	
DB03444	target	P49841	2932	Human	unknown	
DB04014	target	P49841	2932	Human	unknown	
DB04395	target	P49841	2932	Human	unknown	
DB07014	target	P49841	2932	Human	unknown	
DB07058	target	P49841	2932	Human	unknown	
DB07149	target	P49841	2932	Human	unknown	
DB07584	target	P49841	2932	Human	unknown	
DB07585	target	P49841	2932	Human	unknown	
DB07676	target	P49841	2932	Human	unknown	
DB07812	target	P49841	2932	Human	unknown	
DB07859	target	P49841	2932	Human	unknown	
DB07947	target	P49841	2932	Human	unknown	
DB08073	target	P49841	2932	Human	unknown	
DB01356	target	P29218	3612	Human	unknown	inhibitor
DB03542	target	P29218	3612	Human	unknown	
DB01356	target	O14732	3613	Human	unknown	inhibitor
DB01361	target	P49228	1800201	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	yes	inhibitor
DB01361	target	P60723	12932297	Escherichia coli (strain K12)	yes	inhibitor
DB01361	target	P60723	947818	Escherichia coli (strain K12)	yes	inhibitor
DB01373	target	Q01082	6711	Human	unknown	agonist
DB03401	target	Q01082	6711	Human	unknown	
DB01373	target	P20810	831	Human	unknown	
DB01373	target	P49747	1311	Human	unknown	
DB01375	target	P21796	7416	Human	unknown	inhibitor
DB01375	target	P45880	7417	Human	unknown	inhibitor
DB06098	target	P45880	7417	Human	unknown	
DB01375	target	Q9Y277	7419	Human	unknown	inhibitor
DB06098	target	Q9Y277	7419	Human	unknown	
DB01390	transporter	Q9Y6R1	8671	Human	unknown	substrate
DB01390	transporter	Q9Y6M7	9497	Human	unknown	substrate
DB01390	transporter	Q2Y0W8	9498	Human	unknown	substrate
DB01390	transporter	Q9BY07	57835	Human	unknown	substrate
DB01390	transporter	Q6U841	57282	Human	unknown	substrate
DB01394	transporter	P21439	5244	Human	unknown	inducer
DB06207	transporter	P21439	5244	Human	unknown	substrate
DB06414	transporter	P21439	5244	Human	unknown	inhibitor
DB01404	target	P05231	3569	Human	unknown	antagonist
DB05017	target	P05231	3569	Human	unknown	
DB05066	target	P05231	3569	Human	unknown	
DB05250	target	P05231	3569	Human	unknown	
DB05470	target	P05231	3569	Human	unknown	
DB05744	target	P05231	3569	Human	unknown	
DB05767	target	P05231	3569	Human	unknown	
DB09036	target	P05231	3569	Human	yes	antagonist|antibody
DB01407	target	P01138	4803	Human	unknown	stimulator
DB05892	target	P01138	4803	Human	unknown	
DB01411	target	P05113	3567	Human	unknown	antagonist
DB06612	target	P05113	3567	Human	yes	antagonist
DB01411	target	P12724	6037	Human	unknown	other/unknown
DB02098	target	P12724	6037	Human	unknown	
DB04272	target	P12724	6037	Human	unknown	
DB01411	target	Q02817	4583	Human	unknown	other/unknown
DB01421	target	Q5SHN7	3167932	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	yes	inhibitor
DB08185	target	Q5SHN7	3167932	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB01440	target	Q9HAB3	79581	Human	yes	agonist
DB01497	target	P41146	4987	Human	unknown	agonist
DB05492	target	P41146	4987	Human	unknown	
DB01497	target	O60858	10206	Human	unknown	agonist
DB01548	target	O60858	10206	Human	unknown	
DB01565	target	O60858	10206	Human	unknown	agonist
DB01536	target	Q00441	4940591	Saccharopolyspora erythraea (strain NRRL 23338)	unknown	inducer
DB03369	target	Q00441	4940591	Saccharopolyspora erythraea (strain NRRL 23338)	unknown	
DB04070	target	Q00441	4940591	Saccharopolyspora erythraea (strain NRRL 23338)	unknown	
DB01597	target	P16444	1800	Human	yes	inhibitor
DB06211	enzyme	P16444	1800	Human	no	substrate
DB01606	target	P62594	1251335	Salmonella typhi	yes	inhibitor
DB02614	target	P62594	1251335	Salmonella typhi	unknown	
DB02642	target	P62594	1251335	Salmonella typhi	unknown	
DB02841	target	P62594	1251335	Salmonella typhi	unknown	
DB03640	target	P62594	1251335	Salmonella typhi	unknown	
DB04037	target	P62594	1251335	Salmonella typhi	unknown	
DB04430	target	P62594	1251335	Salmonella typhi	unknown	
DB01613	target	P20594	4882	Human	yes	agonist
DB04899	target	P20594	4882	Human	unknown	
DB01629	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB01629	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB02256	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB02256	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB02681	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB02681	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB03101	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB03101	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB04485	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB04485	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB06872	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB06872	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB06873	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB06873	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB07437	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB07437	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB07439	target	P12758	12934305	Escherichia coli (strain K12)	unknown	
DB07439	target	P12758	948987	Escherichia coli (strain K12)	unknown	
DB01631	target	P80188	3934	Human	unknown	
DB01672	target	P80188	3934	Human	unknown	
DB01926	target	P80188	3934	Human	unknown	
DB02710	target	P80188	3934	Human	unknown	
DB04043	target	P80188	3934	Human	unknown	
DB04476	target	P80188	3934	Human	unknown	
DB01632	target	P08870	1255257	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB02262	target	P08870	1255257	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB01632	target	Q9NWZ5	54963	Human	unknown	
DB03419	target	Q9NWZ5	54963	Human	unknown	
DB03685	target	Q9NWZ5	54963	Human	unknown	
DB04137	target	Q9NWZ5	54963	Human	unknown	
DB01634	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB01634	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB01657	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB01657	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB02178	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB02178	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB02928	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB02928	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB03631	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB03631	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB04325	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB04325	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB04334	target	P46883	12931183	Escherichia coli (strain K12)	unknown	
DB04334	target	P46883	945939	Escherichia coli (strain K12)	unknown	
DB01638	target	P37330	12930245	Escherichia coli (strain K12)	unknown	
DB01638	target	P37330	948857	Escherichia coli (strain K12)	unknown	
DB04343	target	P37330	12930245	Escherichia coli (strain K12)	unknown	
DB04343	target	P37330	948857	Escherichia coli (strain K12)	unknown	
DB01639	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB01639	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB02024	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB02024	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB02758	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB02758	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB02981	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB02981	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB03553	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB03553	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB03629	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB03629	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB03662	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB03662	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB03750	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB03750	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB04083	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB04083	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB04299	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB04299	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB04467	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB04467	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB04762	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB04762	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB04765	target	P00509	12931027	Escherichia coli (strain K12)	unknown	
DB04765	target	P00509	945553	Escherichia coli (strain K12)	unknown	
DB01640	target	Q13370	5140	Human	unknown	
DB01970	target	Q13370	5140	Human	unknown	
DB07954	target	Q13370	5140	Human	unknown	
DB01642	target	Q79G13	887007	Mycobacterium tuberculosis	unknown	
DB02379	target	Q79G13	887007	Mycobacterium tuberculosis	unknown	
DB02467	target	Q79G13	887007	Mycobacterium tuberculosis	unknown	
DB03584	target	Q79G13	887007	Mycobacterium tuberculosis	unknown	
DB04545	target	Q79G13	887007	Mycobacterium tuberculosis	unknown	
DB01643	target	P23919	1841	Human	unknown	
DB03150	target	P23919	1841	Human	unknown	
DB03195	target	P23919	1841	Human	unknown	
DB03233	target	P23919	1841	Human	unknown	
DB03280	target	P23919	1841	Human	unknown	
DB03666	target	P23919	1841	Human	unknown	
DB03845	target	P23919	1841	Human	unknown	
DB04395	target	P23919	1841	Human	unknown	
DB01643	target	P03007	12933127	Escherichia coli (strain K12)	unknown	
DB01643	target	P03007	946441	Escherichia coli (strain K12)	unknown	
DB01643	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB02452	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB02843	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB03723	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB03751	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04272	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB04485	target	Q9HU22	879990	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB01643	target	P06612	12930585	Escherichia coli (strain K12)	unknown	
DB01643	target	P06612	945862	Escherichia coli (strain K12)	unknown	
DB01812	target	P06612	12930585	Escherichia coli (strain K12)	unknown	
DB01812	target	P06612	945862	Escherichia coli (strain K12)	unknown	
DB04205	target	P06612	12930585	Escherichia coli (strain K12)	unknown	
DB04205	target	P06612	945862	Escherichia coli (strain K12)	unknown	
DB01645	target	Q15788	8648	Human	unknown	
DB04652	target	Q15788	8648	Human	unknown	
DB06832	target	Q15788	8648	Human	unknown	
DB06875	target	Q15788	8648	Human	unknown	
DB06908	target	Q15788	8648	Human	unknown	
DB06927	target	Q15788	8648	Human	unknown	
DB07009	target	Q15788	8648	Human	unknown	
DB07080	target	Q15788	8648	Human	unknown	
DB07119	target	Q15788	8648	Human	unknown	
DB07150	target	Q15788	8648	Human	unknown	
DB07198	target	Q15788	8648	Human	unknown	
DB07215	target	Q15788	8648	Human	unknown	
DB07230	target	Q15788	8648	Human	unknown	
DB07236	target	Q15788	8648	Human	unknown	
DB07530	target	Q15788	8648	Human	unknown	
DB07557	target	Q15788	8648	Human	unknown	
DB07724	target	Q15788	8648	Human	unknown	
DB08220	target	Q15788	8648	Human	unknown	
DB08231	target	Q15788	8648	Human	unknown	
DB08742	target	Q15788	8648	Human	unknown	
DB08915	target	Q15788	8648	Human	unknown	
DB01645	target	Q15596	10499	Human	unknown	
DB02998	target	Q15596	10499	Human	unknown	
DB06871	target	Q15596	10499	Human	unknown	
DB06898	target	Q15596	10499	Human	unknown	
DB07080	target	Q15596	10499	Human	unknown	
DB07086	target	Q15596	10499	Human	unknown	
DB07087	target	Q15596	10499	Human	unknown	
DB07195	target	Q15596	10499	Human	unknown	
DB07678	target	Q15596	10499	Human	unknown	
DB07707	target	Q15596	10499	Human	unknown	
DB07708	target	Q15596	10499	Human	unknown	
DB07712	target	Q15596	10499	Human	unknown	
DB07863	target	Q15596	10499	Human	unknown	
DB07932	target	Q15596	10499	Human	unknown	
DB08047	target	Q15596	10499	Human	unknown	
DB08048	target	Q15596	10499	Human	unknown	
DB08175	target	Q15596	10499	Human	unknown	
DB08320	target	Q15596	10499	Human	unknown	
DB08398	target	Q15596	10499	Human	unknown	
DB08402	target	Q15596	10499	Human	unknown	
DB08595	target	Q15596	10499	Human	unknown	
DB08601	target	Q15596	10499	Human	unknown	
DB08773	target	Q15596	10499	Human	unknown	
DB01649	target	Q96C86	28960	Human	unknown	
DB01960	target	Q96C86	28960	Human	unknown	
DB03593	target	Q96C86	28960	Human	unknown	
DB03958	target	Q96C86	28960	Human	unknown	
DB07642	target	Q96C86	28960	Human	unknown	
DB07643	target	Q96C86	28960	Human	unknown	
DB07644	target	Q96C86	28960	Human	unknown	
DB01649	target	P06730	1977	Human	unknown	
DB01960	target	P06730	1977	Human	unknown	
DB02716	target	P06730	1977	Human	unknown	
DB05165	target	P06730	1977	Human	unknown	
DB08217	target	P06730	1977	Human	unknown	
DB01651	target	P02743	325	Human	unknown	
DB07579	target	P02743	325	Human	unknown	
DB07580	target	P02743	325	Human	unknown	
DB01655	target	P39304	12933006	Escherichia coli (strain K12)	unknown	
DB01655	target	P39304	948714	Escherichia coli (strain K12)	unknown	
DB01923	target	P39304	12933006	Escherichia coli (strain K12)	unknown	
DB01923	target	P39304	948714	Escherichia coli (strain K12)	unknown	
DB02630	target	P39304	12933006	Escherichia coli (strain K12)	unknown	
DB02630	target	P39304	948714	Escherichia coli (strain K12)	unknown	
DB03855	target	P39304	12933006	Escherichia coli (strain K12)	unknown	
DB03855	target	P39304	948714	Escherichia coli (strain K12)	unknown	
DB04034	target	P39304	12933006	Escherichia coli (strain K12)	unknown	
DB04034	target	P39304	948714	Escherichia coli (strain K12)	unknown	
DB01660	target	Q10588	683	Human	unknown	
DB02483	target	Q10588	683	Human	unknown	
DB02701	target	Q10588	683	Human	unknown	
DB03227	target	Q10588	683	Human	unknown	
DB03732	target	Q10588	683	Human	unknown	
DB01660	target	P42443	1798669	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown	
DB01660	target	Q59560	4532488	Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)	unknown	
DB03222	target	Q59560	4532488	Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)	unknown	
DB01660	target	P17600	6853	Human	unknown	
DB01660	target	O14874	10295	Human	unknown	
DB01661	target	P60757	12934536	Escherichia coli (strain K12)	unknown	
DB01661	target	P60757	946549	Escherichia coli (strain K12)	unknown	
DB01665	target	P07477	5644	Human	unknown	
DB01705	target	P07477	5644	Human	unknown	
DB01725	target	P07477	5644	Human	unknown	
DB01737	target	P07477	5644	Human	unknown	
DB01741	target	P07477	5644	Human	unknown	
DB01745	target	P07477	5644	Human	unknown	
DB01767	target	P07477	5644	Human	unknown	
DB01771	target	P07477	5644	Human	unknown	
DB01805	target	P07477	5644	Human	unknown	
DB01836	target	P07477	5644	Human	unknown	
DB01876	target	P07477	5644	Human	unknown	
DB01905	target	P07477	5644	Human	unknown	
DB01939	target	P07477	5644	Human	unknown	
DB02045	target	P07477	5644	Human	unknown	
DB02063	target	P07477	5644	Human	unknown	
DB02081	target	P07477	5644	Human	unknown	
DB02084	target	P07477	5644	Human	unknown	
DB02112	target	P07477	5644	Human	unknown	
DB02193	target	P07477	5644	Human	unknown	
DB02269	target	P07477	5644	Human	unknown	
DB02287	target	P07477	5644	Human	unknown	
DB02288	target	P07477	5644	Human	unknown	
DB02354	target	P07477	5644	Human	unknown	
DB02366	target	P07477	5644	Human	unknown	
DB02435	target	P07477	5644	Human	unknown	
DB02463	target	P07477	5644	Human	unknown	
DB02464	target	P07477	5644	Human	unknown	
DB02526	target	P07477	5644	Human	unknown	
DB02665	target	P07477	5644	Human	unknown	
DB02744	target	P07477	5644	Human	unknown	
DB02812	target	P07477	5644	Human	unknown	
DB02875	target	P07477	5644	Human	unknown	
DB02989	target	P07477	5644	Human	unknown	
DB03016	target	P07477	5644	Human	unknown	
DB03081	target	P07477	5644	Human	unknown	
DB03127	target	P07477	5644	Human	unknown	
DB03136	target	P07477	5644	Human	unknown	
DB03159	target	P07477	5644	Human	unknown	
DB03173	target	P07477	5644	Human	unknown	
DB03213	target	P07477	5644	Human	unknown	
DB03243	target	P07477	5644	Human	unknown	
DB03251	target	P07477	5644	Human	unknown	
DB03337	target	P07477	5644	Human	unknown	
DB03373	target	P07477	5644	Human	unknown	
DB03374	target	P07477	5644	Human	unknown	
DB03417	target	P07477	5644	Human	unknown	
DB03443	target	P07477	5644	Human	unknown	
DB03494	target	P07477	5644	Human	unknown	
DB03555	target	P07477	5644	Human	unknown	
DB03595	target	P07477	5644	Human	unknown	
DB03608	target	P07477	5644	Human	unknown	
DB03643	target	P07477	5644	Human	unknown	
DB03865	target	P07477	5644	Human	unknown	
DB03876	target	P07477	5644	Human	unknown	
DB03976	target	P07477	5644	Human	unknown	
DB04008	target	P07477	5644	Human	unknown	
DB04107	target	P07477	5644	Human	unknown	
DB04125	target	P07477	5644	Human	unknown	
DB04215	target	P07477	5644	Human	unknown	
DB04238	target	P07477	5644	Human	unknown	
DB04246	target	P07477	5644	Human	unknown	
DB04269	target	P07477	5644	Human	unknown	
DB04301	target	P07477	5644	Human	unknown	
DB04311	target	P07477	5644	Human	unknown	
DB04325	target	P07477	5644	Human	unknown	
DB04336	target	P07477	5644	Human	unknown	
DB04391	target	P07477	5644	Human	unknown	
DB04410	target	P07477	5644	Human	unknown	
DB04424	target	P07477	5644	Human	unknown	
DB04432	target	P07477	5644	Human	unknown	
DB04442	target	P07477	5644	Human	unknown	
DB04446	target	P07477	5644	Human	unknown	
DB04470	target	P07477	5644	Human	unknown	
DB04563	target	P07477	5644	Human	unknown	
DB04654	target	P07477	5644	Human	unknown	
DB04790	target	P07477	5644	Human	unknown	
DB04791	target	P07477	5644	Human	unknown	
DB04792	target	P07477	5644	Human	unknown	
DB04793	target	P07477	5644	Human	unknown	
DB06692	target	P07477	5644	Human	unknown	
DB06840	target	P07477	5644	Human	unknown	
DB06845	target	P07477	5644	Human	unknown	
DB06850	target	P07477	5644	Human	unknown	
DB06853	target	P07477	5644	Human	unknown	
DB06858	target	P07477	5644	Human	unknown	
DB06918	target	P07477	5644	Human	unknown	
DB06923	target	P07477	5644	Human	unknown	
DB07088	target	P07477	5644	Human	unknown	
DB07091	target	P07477	5644	Human	unknown	
DB07095	target	P07477	5644	Human	unknown	
DB07131	target	P07477	5644	Human	unknown	
DB07229	target	P07477	5644	Human	unknown	
DB07368	target	P07477	5644	Human	unknown	
DB07491	target	P07477	5644	Human	unknown	
DB07985	target	P07477	5644	Human	unknown	
DB08184	target	P07477	5644	Human	unknown	
DB08254	target	P07477	5644	Human	unknown	
DB08420	target	P07477	5644	Human	unknown	
DB08763	target	P07477	5644	Human	unknown	
DB01666	target	P19883	10468	Human	unknown	
DB01668	target	Q53908	1100522	Streptomyces coelicolor	unknown	
DB02019	target	Q53908	1100522	Streptomyces coelicolor	unknown	
DB02042	target	Q53908	1100522	Streptomyces coelicolor	unknown	
DB03037	target	Q53908	1100522	Streptomyces coelicolor	unknown	
DB01672	target	P40871	936509	Bacillus subtilis (strain 168)	unknown	
DB01673	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB01673	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB02314	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB02314	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB03801	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB03801	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB08105	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB08105	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB08106	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB08106	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB08107	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB08107	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB08108	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB08108	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB08112	target	P14900	12932483	Escherichia coli (strain K12)	unknown	
DB08112	target	P14900	944818	Escherichia coli (strain K12)	unknown	
DB01673	target	P45066	949618	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB03909	target	P45066	949618	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB04395	target	P45066	949618	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB01675	target	Q9UKU7	27034	Human	unknown	
DB03147	target	Q9UKU7	27034	Human	unknown	
